ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability,prediction,actual
-0.47474632,0.34403628,-0.75506425,-0.32046774,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.94645125,-0.045149013,0.058006182,-0.17023288,0.0033952477,-0.02306166,-0.039338,-0.0860544,0.01737269,-0.42638794,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6419646,-0.28370368,0.0,0.04869114,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.277699,-0.012829303,-0.14165692,-0.038832337,0.015416595,0.08239822,0.0083322935,-0.04614421,-0.12031116,0.00025482607,0.0,0.14229503,-0.061403856,0.006771786,0.0,0.50368184,0.0,0.00035113445,0.02011248,-0.14338988,-0.39923483,0.0,0.0,-0.15238564,0.22990619,-0.14122406,-0.0018253241,0.024232864,-0.22035204,0.046032425,0.0,-0.22637852,-0.09628171,-0.04524073,-0.0026069772,-0.061757185,0.14451419,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.13203359,0.0,0.15475334,0.013622817,-0.021776704,0.020306885,-0.0132276565,0.07944678,0.0,0,0
-0.48672217,0.3397126,-0.7810068,-0.3576336,-0.060454253,0.05720558,0.24298888,-0.018237915,0.14593482,-0.8660081,-0.045149013,0.033900265,-0.15638304,0.0033952477,-0.02306166,-0.010986759,-0.09555389,0.01737269,-0.42435712,-0.13145745,0.20885238,-0.10262773,0.07138421,-0.1655532,-0.35731068,0.08862122,0.18655284,-0.64683765,-0.26845446,0.0,0.047838047,0.0017730631,-0.1751466,0.0,0.5288569,0.16011432,-0.26597834,-0.012829303,-0.14525633,0.13608153,0.014607644,0.079528,-0.030415514,-0.050165467,-0.103167124,0.00025482607,0.0,0.14106578,0.59479535,0.006771786,0.0,0.43213144,0.0,0.020560583,0.022328231,-0.16030355,-0.38006586,0.0,0.0,-0.14889102,0.073163,-0.28283235,-0.0018253241,-0.013004661,-0.20548843,0.07877925,0.0,-0.20485534,-0.09704232,-0.22342451,-0.006050846,-0.065090664,0.10410684,-0.2651987,-0.11325076,0.13858564,0.0,0.0,-0.12008865,-0.039648216,-0.16414934,0.01097233,0.15251425,0.005300332,0.0,-0.11256257,0.0,0.14863332,0.013622817,-0.012719126,0.02020236,0.025272017,0.14004342,0.0,0,0
-0.48485953,0.30387133,-0.6164774,-0.37988612,-0.060454253,0.05720558,0.2509659,-0.020916447,0.040584557,-0.97083616,0.20213722,0.033900265,-0.14394622,0.0033952477,-0.02306166,-0.008008779,-0.09054313,0.0048642233,-0.58309805,-0.1504938,0.20885238,-0.10262773,0.076036826,-0.18055013,-0.35564277,0.08862122,0.1859667,-0.6520082,-0.18835194,0.0,0.050667927,-0.00042304676,-0.22639851,0.0,0.56929183,0.16011432,-0.21267475,-0.012829303,-0.17593107,0.13642572,-0.007970033,0.08161619,-0.034774557,-0.054553457,-0.07108823,0.00025482607,0.0,0.014753372,0.625285,0.006378172,0.0,0.3192595,0.0,0.009668765,0.05213534,-0.14070529,-0.38383263,0.0,0.0,-0.1312803,0.07157608,-0.28916448,-0.0018253241,-0.0073035397,-0.20548843,0.0826792,0.0,-0.21018918,-0.10173676,-0.21071294,0.016411807,-0.12401996,0.10360277,-0.28876448,-0.09990481,0.11422475,0.0,0.0,-0.116845354,-0.039648216,-0.15372184,0.0046179243,0.17228237,0.040287327,0.0,-0.10523278,0.0,0.20442833,0.013622817,-0.026265658,0.0121009685,0.024970306,0.1392218,0.0,0,0
-0.37028405,0.30737588,-0.51495093,-0.2686884,-0.057652235,0.062155478,0.24298888,-0.020107495,0.0093890205,-1.0527076,0.20213722,0.030971367,-0.12800948,0.0033952477,-0.02306166,-0.04080435,-0.09054313,0.020530026,-0.47893372,-0.15504667,0.20885238,-0.09589866,0.07138421,-0.10983605,-0.31111255,0.08862122,0.18838452,-0.645638,-0.23159815,0.0,0.04454245,-0.002918817,-0.1751466,0.0,0.56472087,0.16011432,-0.24884005,-0.012829303,-0.1712932,-0.035098072,-0.0071610827,0.08201987,0.0031657368,-0.057247944,-0.16137052,0.00025482607,0.0,0.14183074,-0.06508953,0.006378172,0.0,0.28687614,0.0,0.009668765,0.021051843,-0.10731231,-0.3931396,0.0,0.0,-0.13981813,0.22990619,-0.20905988,-0.0018253241,0.001951498,-0.2031707,0.049829938,0.0,-0.22639485,-0.098331675,-0.21619216,0.019153625,-0.12844229,0.10360277,-0.31799662,-0.1063505,0.08981763,0.0,0.0,-0.11590232,-0.046323124,-0.15372184,0.034694985,0.19579256,0.040287327,0.0,-0.11730682,0.0,0.16237684,0.013622817,-0.012468891,0.016618647,-0.003368753,0.10958733,0.0,0,0
-0.4998861,0.3405386,-0.50533104,-0.333311,-0.057652235,0.058896355,0.2509659,-0.020107495,0.06738614,-1.0184699,0.20213722,0.030971367,-0.12862124,0.0033952477,-0.02306166,-0.03821642,-0.09555389,0.001706887,-0.52551997,-0.1266083,0.20885238,-0.09589866,0.076036826,-0.11911489,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.2970148,0.0,0.050286353,-0.002918817,-0.22639851,0.0,0.56472087,0.16011432,-0.24073802,-0.012829303,-0.14191507,-0.022170499,-0.0071610827,0.082933225,0.003038887,-0.057247944,-0.07096262,0.00025482607,0.0,-0.00066073705,-0.06463655,0.006771786,0.0,0.454791,0.0,0.009668765,0.02682732,-0.1580843,-0.40039796,0.0,0.0,-0.1523053,0.22831927,-0.18658169,-0.0018253241,-0.18026151,-0.20249452,0.04993237,0.0,-0.22405083,-0.10000259,-0.23577335,-0.0026629663,-0.13224761,0.10410684,-0.3896433,-0.10236853,0.13787384,0.0,0.0,-0.11914562,-0.046323124,-0.16035181,0.018541053,0.14988378,0.040287327,0.0,-0.13152204,0.0,0.20016848,0.013622817,-0.044631053,0.016806249,-0.0039125513,0.10633762,0.0,0,0
-0.49057257,0.34403628,-0.7524922,-0.37245658,-0.057652235,0.06154277,0.25178507,-0.017428963,0.14409696,-0.95340794,-0.045149013,0.06117247,-0.17023288,0.0033952477,-0.02306166,-0.040109448,-0.09272116,0.001706887,-0.5319919,-0.14714973,0.20885238,-0.07235627,0.076036826,-0.13035794,-0.32981464,0.09572939,0.18838452,-0.6491937,-0.2521936,0.0,0.055596784,0.00018713344,-0.23239987,0.0,0.5216662,0.16011432,-0.2713441,-0.012829303,-0.14576514,-0.046074763,0.015416595,0.08239822,0.0064411946,-0.04909245,-0.119445354,0.00025482607,0.0,0.014188365,-0.0615708,0.007713763,0.0,0.50719297,0.0,0.00076668593,0.04155079,-0.13522771,-0.4000479,0.0,0.0,-0.17151222,0.22831927,-0.15222266,-0.0018253241,0.030487243,-0.22035204,0.04613486,0.0,-0.24365796,-0.11236453,-0.05498611,-0.002611127,-0.056983143,0.14451419,-0.26589996,-0.12969485,0.04453987,0.0,0.0,-0.1279771,-0.046323124,-0.16644701,-0.03595944,0.14862782,0.005300332,0.0,-0.12027072,0.0,0.18654905,0.013622817,-0.044149004,0.016806249,-0.010270627,0.08059055,0.0,0,0
-0.43499434,0.34403628,-0.5900048,-0.33113346,-0.057652235,0.062155478,0.25178507,-0.017428963,0.13609125,-1.0184699,0.20213722,0.030971367,-0.13736884,0.0033952477,-0.02306166,-0.020792253,-0.09348177,0.001706887,-0.5322584,-0.12745258,0.20885238,-0.07235627,0.076036826,-0.11451231,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.29344723,0.0,0.050150387,-0.00072270725,-0.22639851,0.0,0.5216662,0.16011432,-0.25172654,-0.012829303,-0.13286616,-0.017392982,-0.0071610827,0.08239822,0.007939663,-0.05407951,-0.07096262,0.00025482607,0.0,-0.00066073705,-0.0615708,0.006771786,0.0,0.5295695,0.0,0.020560583,0.014351092,-0.12691057,-0.39573407,0.0,0.0,-0.15503585,0.22831927,-0.14981638,-0.0018253241,-0.1644993,-0.2031707,0.04613486,0.0,-0.22683029,-0.09743595,-0.041814543,-0.0026629663,-0.086178765,0.10410684,-0.2668755,-0.12756328,0.11417851,0.0,0.0,-0.12331467,-0.046323124,-0.16414934,0.018541053,0.14988378,0.005300332,0.0,-0.11875299,0.0,0.20385705,0.013622817,-0.044631053,0.016806249,-0.0027513418,0.11230736,0.0,0,0
-0.4888419,0.3432171,-0.5900048,-0.34415227,-0.057652235,0.062155478,0.2509659,-0.017428963,0.13609125,-1.0383387,0.20213722,0.030971367,-0.1572376,0.0033952477,-0.02306166,-0.020792253,-0.09555389,0.001706887,-0.53193384,-0.12745258,0.20885238,-0.09589866,0.076036826,-0.11451231,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.25511435,0.0,0.050686568,-0.00072270725,-0.22639851,0.0,0.52190804,0.16011432,-0.25212562,-0.012829303,-0.14017256,-0.01607344,-0.0071610827,0.08239822,0.007939663,-0.055032767,-0.07096262,0.00025482607,0.0,0.014188365,-0.0615708,0.006771786,0.0,0.45997423,0.0,0.020560583,0.05341173,-0.13507272,-0.39156932,0.0,0.0,-0.153385,0.22831927,-0.18898797,-0.0018253241,0.014725044,-0.2031707,0.04613486,0.0,-0.2256865,-0.098826274,-0.23307349,-0.0026629663,-0.064226575,0.10410684,-0.2668755,-0.12756328,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.018541053,0.14988378,0.005300332,0.0,-0.1317718,0.0,0.19068481,0.013622817,-0.044631053,0.016806249,-0.0057242904,0.113451146,0.0,0,0
-0.4926536,0.3432171,-0.59316295,-0.27914464,-0.057652235,0.056487568,0.24298888,-0.017428963,0.14116839,-1.0437616,0.20213722,0.030971367,-0.1572376,0.0033952477,-0.02306166,-0.020792253,-0.09555389,0.01737269,-0.42606336,-0.13173145,0.20885238,-0.09589866,0.07138421,-0.10786144,-0.31167084,0.08862122,0.18779838,-0.64255077,-0.2681343,0.0,0.047838047,-0.0014499351,-0.1751466,0.0,0.52190804,0.16011432,-0.28039387,-0.012829303,-0.14525633,-0.013603978,-0.0071610827,0.082017094,0.0076621026,-0.055674523,-0.07096262,0.00025482607,0.0,0.14229503,-0.061444934,0.006771786,0.0,0.43060657,0.0,0.020560583,0.022328231,-0.1580843,-0.38770896,0.0,0.0,-0.15297562,0.22990619,-0.17750499,-0.0018253241,-0.007240558,-0.20249452,0.046032425,0.0,-0.21944238,-0.09542119,-0.22780052,-0.0026069772,-0.064226575,0.10410684,-0.2668755,-0.11325076,0.13787384,0.0,0.0,-0.12287127,-0.046323124,-0.16414934,0.017954916,0.16295409,0.005300332,0.0,-0.1317718,0.0,0.14863332,0.013622817,-0.021776704,0.020791262,0.013334852,0.113451146,0.0,0,0
-0.483596,0.3432171,-0.5925768,-0.27914464,-0.057652235,0.058896355,0.24298888,-0.017428963,0.088768266,-1.0437616,0.20213722,0.030971367,-0.1572376,0.0033952477,-0.02306166,-0.020792253,-0.09555389,0.01737269,-0.41780412,-0.13173145,0.20885238,-0.09589866,0.07138421,-0.10786144,-0.31207496,0.08862122,0.18838452,-0.64056635,-0.28450155,0.0,0.047838047,-0.00072270725,-0.1751466,0.0,0.53921187,0.16011432,-0.27822107,-0.012829303,-0.1426879,-0.014552645,-0.0071610827,0.08239822,0.009385418,-0.055032767,-0.07096262,0.00025482607,0.0,0.14229503,-0.061403856,0.006771786,0.0,0.43060657,0.0,0.020560583,0.017069567,-0.1580843,-0.38768202,0.0,0.0,-0.15297562,0.22990619,-0.17798936,-0.0018253241,0.008470666,-0.20249452,0.046032425,0.0,-0.22275825,-0.09542119,-0.22512841,-0.0026069772,-0.064226575,0.10410684,-0.27362707,-0.115714476,0.13787384,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.018541053,0.16295409,0.040287327,0.0,-0.1317718,0.0,0.14863332,0.013622817,-0.02037844,0.020306885,-0.0050011594,0.113116756,0.0,0,0
-0.49376965,0.34403628,-0.5900048,-0.34415227,-0.057652235,0.06184166,0.25178507,-0.017428963,0.083691105,-1.0308496,0.20213722,0.034137655,-0.13736884,0.0033952477,-0.02306166,-0.021563701,-0.09555389,0.001706887,-0.52513087,-0.14714973,0.20885238,-0.09589866,0.076036826,-0.11451231,-0.312545,0.09572939,0.18838452,-0.6491937,-0.29052648,0.0,0.05420752,-0.0003289217,-0.23239987,0.0,0.53897005,0.16011432,-0.27146706,-0.012829303,-0.14117117,-0.023114618,-0.0071610827,0.08239822,0.0060960613,-0.05702775,-0.07009681,0.00025482607,0.0,-0.00066073705,-0.0615708,0.007713763,0.0,0.44862145,0.0,0.020976136,0.023996286,-0.13507272,-0.39265984,0.0,0.0,-0.1643799,0.22831927,-0.18658169,-0.0018253241,-0.18026151,-0.2031707,0.04613486,0.0,-0.24118142,-0.110113665,-0.23522297,-0.002611127,-0.0934222,0.10410684,-0.27265152,-0.12881924,0.04453987,0.0,0.0,-0.12524696,-0.046323124,-0.16644701,0.018541053,0.14862782,0.040287327,0.0,-0.13302776,0.0,0.18611516,0.013622817,-0.044149004,0.016806249,-0.0022364426,0.113451146,0.0,0,0
-0.4138365,0.30737588,-0.50790304,-0.26830333,-0.057652235,0.058896355,0.24298888,-0.020107495,0.00045019947,-1.0527076,0.20213722,0.030971367,-0.14849001,0.0033952477,-0.02306166,-0.036834687,-0.08830108,0.023217946,-0.47532225,-0.15639132,0.20885238,-0.07235627,0.07138421,-0.107965626,-0.3115872,0.08862122,0.18838452,-0.6442397,-0.28056762,0.0,0.047974013,-0.002918817,-0.1751466,0.0,0.56472087,0.16011432,-0.24884005,-0.012829303,-0.1735856,-0.035572734,-0.0071610827,0.08201987,0.0045639984,-0.057247944,-0.07096262,0.00025482607,0.0,0.14229503,-0.06508953,0.006378172,0.0,0.44605616,0.0,0.009668765,0.01579318,-0.13848604,-0.39466262,0.0,0.0,-0.13513155,0.22990619,-0.12942237,-0.0018253241,0.017713698,-0.20249452,0.049829938,0.0,-0.22370692,-0.098331675,-0.049490377,-0.0026069772,-0.15037312,0.10410684,-0.31799662,-0.09843511,0.11351296,0.0,0.0,-0.11590232,-0.046323124,-0.15203455,0.01544052,0.16464618,0.040287327,0.0,-0.11730682,0.0,0.16427909,0.013622817,-0.011070628,0.019399816,-0.0045797396,0.11229514,0.0,0,0
-0.54914623,0.33703405,-0.7714887,-0.42120925,-0.060454253,0.05931548,0.2509659,-0.020916447,0.111664474,-0.8692185,-0.045149013,0.06093508,-0.1569415,0.0033952477,-0.02306166,-0.028410919,-0.094793275,0.001706887,-0.52241546,-0.1263343,0.20885238,-0.10262773,0.076036826,-0.19332285,-0.37427893,0.08862122,0.18655284,-0.6463504,-0.25868195,0.0,0.05167562,0.0008202363,-0.22639851,0.0,0.56929183,0.16011432,-0.2602729,-0.012829303,-0.14849597,0.12232651,0.014607644,0.08044413,-0.032785468,-0.045801252,-0.12043677,0.00031318312,0.0,0.014459626,0.62030935,0.006771786,0.0,0.4466824,0.0,-0.07048123,0.025712542,-0.18171732,-0.39456475,0.0,0.0,-0.15049043,0.07157608,-0.2941402,-0.0018253241,0.014576551,-0.2226698,0.0826792,0.0,-0.21176518,-0.10225344,-0.23104821,-0.006106835,-0.10391606,0.14451419,-0.36041117,-0.10324415,0.13858564,0.0,0.0,-0.11492409,-0.04428694,-0.16035181,-0.04496984,0.13944393,0.05414515,0.0,-0.11257461,0.0,0.19311629,0.013622817,-0.03417521,0.016392495,-0.0015922047,0.099734925,0.0,0,0
-0.48291045,0.3397126,-0.7800338,-0.4226412,-0.060454253,0.059614368,0.2509659,-0.018237915,0.08845756,-0.8605852,-0.045149013,0.033900265,-0.15638304,0.0033952477,-0.02306166,-0.010986759,-0.09555389,0.001706887,-0.52336663,-0.12717858,0.20885238,-0.10262773,0.076036826,-0.17672907,-0.35700926,0.08862122,0.18655284,-0.64774865,-0.25496355,0.0,0.050686568,0.002500291,-0.22639851,0.0,0.54616064,0.16011432,-0.23988293,-0.012829303,-0.14246495,0.13456076,0.014607644,0.07990912,-0.030117033,-0.051212154,-0.103167124,0.00025482607,0.0,0.014459626,0.59612894,0.006771786,0.0,0.46149904,0.0,0.020560583,0.05341173,-0.16030355,-0.38395315,0.0,0.0,-0.14912437,0.07157608,-0.29383096,-0.0018253241,-0.0017268731,-0.20548843,0.07888168,0.0,-0.20966645,-0.10044742,-0.2313696,-0.006106835,-0.065090664,0.10410684,-0.27195027,-0.119647905,0.13858564,0.0,0.0,-0.12008865,-0.039648216,-0.16414934,0.01097233,0.13944393,0.040287327,0.0,-0.11256257,0.0,0.19068481,0.013622817,-0.03557347,0.01670172,0.024548886,0.14004342,0.0,0,0
-0.43625155,0.34135777,-0.6571243,-0.28719836,-0.057652235,0.062155478,0.24380809,-0.020107495,0.1020696,-0.92258793,-0.045149013,0.030971367,-0.13231046,0.0033952477,-0.02306166,-0.05676216,-0.09348177,0.01737269,-0.42569125,-0.13088717,0.20885238,-0.07235627,0.07138421,-0.10661214,-0.31207496,0.08862122,0.18838452,-0.6617221,-0.30515036,0.0,0.04743783,-0.002918817,-0.1751466,0.0,0.5471753,0.16011432,-0.26683342,-0.012829303,-0.1378587,-0.04306009,0.015416595,0.082933225,0.003086377,-0.057247944,-0.09818864,0.00025482607,0.0,0.19228815,-0.064469606,0.006771786,0.0,0.4936283,0.0,0.009668765,0.0064277165,-0.112913184,-0.39989024,0.0,0.0,-0.1565825,0.22990619,-0.13881777,-0.0018253241,-0.10500423,-0.2031707,0.049829938,0.0,-0.22112258,-0.098218635,-0.047940604,-0.0026069772,-0.12500417,0.10410684,-0.38289177,-0.1063505,0.11417851,0.0,0.0,-0.12331467,-0.046323124,-0.16035181,0.019982738,0.16295409,0.005300332,0.0,-0.11850325,0.0,0.17583604,0.013622817,-0.021776704,0.020306885,-0.0016067876,0.10633762,0.0,0,0
-0.50127643,0.34135777,-0.50533104,-0.333311,-0.057652235,0.062155478,0.25178507,-0.020107495,0.119786315,-1.0383387,0.20213722,0.030971367,-0.14849001,0.0033952477,-0.02306166,-0.03821642,-0.09555389,0.001706887,-0.53156173,-0.1266083,0.20885238,-0.09589866,0.076036826,-0.11618894,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.24183702,0.0,0.05082253,-0.003646045,-0.22639851,0.0,0.5471753,0.16011432,-0.24061505,-0.012829303,-0.14751059,-0.019902304,-0.0071610827,0.0825521,0.0027138367,-0.056763567,-0.07096262,0.00025482607,0.0,0.014188365,-0.06467763,0.006771786,0.0,0.45340067,0.0,0.009668765,0.051811256,-0.13507272,-0.39626014,0.0,0.0,-0.153385,0.22831927,-0.1885036,-0.0018253241,-0.01548899,-0.2031707,0.04993237,0.0,-0.22261779,-0.10139291,-0.2380963,-0.0026629663,-0.10305197,0.10410684,-0.38289177,-0.1078202,0.11417851,0.0,0.0,-0.12287127,-0.046323124,-0.16035181,0.018541053,0.14988378,0.005300332,0.0,-0.13152204,0.0,0.19448234,0.013622817,-0.044631053,0.017290626,0.013033144,0.10633762,0.0,0,0
-0.54163945,0.34403628,-0.7524922,-0.37245658,-0.057652235,0.06154277,0.25178507,-0.017428963,0.14409696,-0.9335392,-0.045149013,0.060857758,-0.15036413,0.0033952477,-0.02306166,-0.040109448,-0.094793275,0.001706887,-0.5329851,-0.14511715,0.20885238,-0.09589866,0.076036826,-0.13035794,-0.32981464,0.097761974,0.18838452,-0.6491937,-0.29052648,0.0,0.055060603,0.00018713344,-0.23239987,0.0,0.5216662,0.16011432,-0.27094504,-0.012829303,-0.14243259,-0.046217263,0.015890062,0.08239822,0.0064411946,-0.048139192,-0.119445354,0.00025482607,0.0,-0.00066073705,-0.0615708,0.007713763,0.0,0.4272648,0.0,0.00076668593,0.0062981322,-0.14338988,-0.40421265,0.0,0.0,-0.16730808,0.22831927,-0.18658169,-0.0018253241,-0.18516307,-0.22035204,0.04613486,0.0,-0.24480172,-0.11097419,-0.24694338,-0.002611127,-0.08749705,0.14451419,-0.26589996,-0.12969485,0.04453987,0.0,0.0,-0.123268,-0.046323124,-0.16644701,-0.03595944,0.14862782,0.005300332,0.0,-0.12027072,0.0,0.18474908,0.013622817,-0.044149004,0.016806249,-0.009285905,0.07944678,0.0,0,0
-0.47943288,0.34403628,-0.75506425,-0.30744895,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.94645125,-0.045149013,0.058006182,-0.17023288,0.0033952477,-0.02306166,-0.039338,-0.0860544,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6550761,-0.28370368,0.0,0.04869114,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.27822107,-0.012829303,-0.14165692,-0.038832337,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.12031116,0.00025482607,0.0,0.14229503,-0.061403856,0.007322876,0.0,0.49056837,0.0,0.00035113445,0.0024143215,-0.13156378,-0.39923483,0.0,0.0,-0.15902826,0.22990619,-0.14122406,-0.0018253241,0.025216408,-0.22035204,0.046032425,0.0,-0.22523476,-0.09628171,-0.024216307,-0.0026069772,-0.056983143,0.13140272,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.11901478,0.0,0.15475334,0.013622817,-0.021776704,0.020306885,-0.012016671,0.08059055,0.0,0,0
-0.43524858,0.3397126,-0.78062,-0.4226412,-0.060454253,0.05720558,0.2509659,-0.018237915,0.14085768,-0.8605852,-0.045149013,0.033900265,-0.15638304,0.0033952477,-0.02306166,-0.010986759,-0.086815014,0.001706887,-0.5302276,-0.12717858,0.20885238,-0.07908534,0.076036826,-0.17672907,-0.35660517,0.08862122,0.1859667,-0.6483348,-0.23954496,0.0,0.050686568,0.0017730631,-0.22639851,0.0,0.5288569,0.16011432,-0.24205576,-0.012829303,-0.14503337,0.13456076,0.014607644,0.079528,-0.030442083,-0.05233828,-0.103167124,0.00025482607,0.0,0.014459626,0.59612894,0.006771786,0.0,0.54281753,0.0,0.020560583,0.05341173,-0.16030355,-0.38395315,0.0,0.0,-0.14912437,0.07157608,-0.25706565,-0.0018253241,0.014977831,-0.20548843,0.07888168,0.0,-0.20778362,-0.10044742,-0.0397615,-0.006106835,-0.06262127,0.10410684,-0.2651987,-0.11718418,0.13858564,0.0,0.0,-0.12008865,-0.039648216,-0.16414934,0.010386193,0.13944393,0.005300332,0.0,-0.11256257,0.0,0.19817092,0.013622817,-0.03557347,0.01670172,0.024548886,0.14004342,0.0,0,0
-0.48689222,0.3432171,-0.5925768,-0.27914464,-0.057652235,0.062155478,0.24298888,-0.017428963,0.088768266,-1.0437616,0.20213722,0.030971367,-0.1572376,0.0033952477,-0.02306166,-0.020792253,-0.09555389,0.01737269,-0.4192024,-0.13173145,0.20885238,-0.09589866,0.07138421,-0.10493549,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.28370368,0.0,0.047838047,-0.00072270725,-0.1751466,0.0,0.53921187,0.16011432,-0.27834404,-0.012829303,-0.1403955,-0.014552645,-0.0071610827,0.08239822,0.007987153,-0.055032767,-0.07096262,0.00025482607,0.0,0.14229503,-0.061403856,0.006771786,0.0,0.4319969,0.0,0.020560583,0.022328231,-0.12691057,-0.38768202,0.0,0.0,-0.1576622,0.22990619,-0.17798936,-0.0018253241,0.0030323751,-0.2031707,0.046032425,0.0,-0.22275825,-0.094030865,-0.22512841,-0.0026069772,-0.064226575,0.10410684,-0.27362707,-0.12362987,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.018541053,0.16295409,0.040287327,0.0,-0.1317718,0.0,0.14863332,0.013622817,-0.021776704,0.020306885,-0.0023998553,0.113451146,0.0,0,0
-0.42276534,0.30819505,-0.65455234,-0.36560985,-0.057652235,0.06184166,0.25178507,-0.020107495,-0.027420836,-0.93849045,-0.045149013,0.034137655,-0.11182997,0.0033952477,-0.02306166,-0.05615188,-0.08830108,0.007552143,-0.5826491,-0.1718096,0.20885238,-0.07235627,0.076036826,-0.1146165,-0.3120573,0.09572939,0.18838452,-0.6528671,-0.25556695,0.0,0.05434348,-0.0025250353,-0.23239987,0.0,0.56447905,0.16011432,-0.24208613,-0.012829303,-0.17206886,-0.066545054,0.015416595,0.08201987,0.0012746379,-0.059242934,-0.13395381,0.00025482607,0.0,-0.00066073705,-0.06525648,0.007320149,0.0,0.46258014,0.0,0.010084317,0.0227199,-0.10731231,-0.40178108,0.0,0.0,-0.15122241,0.22831927,-0.14227948,-0.0018253241,-0.064523555,-0.2031707,0.04993237,0.0,-0.24213012,-0.114645295,-0.07130534,-0.002611127,-0.0730738,0.10410684,-0.31702113,-0.11153987,0.020178983,0.0,0.0,-0.12200367,-0.046323124,-0.15433225,0.037362717,0.1503199,0.040287327,0.0,-0.118562765,0.0,0.2017609,0.013622817,-0.03484119,0.01589918,-0.00060403417,0.10958733,0.0,0,0
